page,url,creation_date,author,title,keywords,verdict
60,https://www.reuters.com/article/factcheck-extremism-headline/fact-check-fabricated-global-news-headline-that-gardening-is-a-sign-of-far-right-extremism-idUSL1N30Y1YB,2022-09-27 17:51:16,Reuters Fact Check,Fact Check-Fabricated Global News headline that gardening is a sign of far-right extremism,"FACTCHECK,EXTREMISM/HEADLINE",FALSE
61,https://www.reuters.com/article/factcheck-cheney-trump/fact-check-image-purporting-to-show-cheney-tweet-on-trump-was-created-by-satirical-account-idUSL1N30Y1XD,2022-09-27 17:37:43,Reuters Fact Check,Fact Check-Image purporting to show Cheney tweet on Trump was created by satirical account,"FACTCHECK,CHENEY/TRUMP,Americas,General News,North America,Government / Politics,US President,United States,US Government News",Satire
61,https://www.reuters.com/article/factcheck-queen-goat/fact-check-goat-pictured-with-british-marching-band-is-the-mascot-of-a-welsh-military-unit-idUSL1N30Y1P3,2022-09-27 16:24:13,Reuters Fact Check,Fact Check-Goat pictured with British marching band is the mascot of a Welsh military unit,"FACTCHECK,QUEEN/GOAT,Personalities / People",FALSE
61,https://www.reuters.com/article/factcheck-northkorea-choir/fact-check-video-purportedly-showing-north-koreas-military-choir-covering-rage-against-the-machines-killing-in-the-name-has-been-digitally-altered-idUSL1N30Y1N3,2022-09-27 16:03:55,Reuters Fact Check,Fact Check-Video purportedly showing North Korea’s military choir covering Rage Against the Machine’s ‘Killing in the Name’ has been digitally altered,"FACTCHECK,NORTHKOREA/CHOIR,Asia / Pacific,Asia,East Asia,North Korea",Digitally altered
61,https://www.reuters.com/article/factcheck-simpsons-queen/fact-check-the-simpsons-did-not-predict-the-date-of-queen-elizabeths-death-idUSL1N30Y1N0,2022-09-27 16:02:26,Reuters Fact Check,Fact Check-The Simpsons did not predict the date of Queen Elizabeth’s death,"FACTCHECK,SIMPSONS/QUEEN",FALSE
61,https://www.reuters.com/article/factcheck-trump-charles/fact-check-king-charles-iii-did-not-sign-proclamation-stating-donald-trump-won-2020-u-s-presidential-election-or-threaten-joe-biden-and-kamala-harris-with-war-idUSL1N30Y1LP,2022-09-27 15:44:55,Reuters Fact Check,"Fact Check-King Charles III did not sign proclamation stating Donald Trump won 2020 U.S. Presidential election, or threaten Joe Biden and Kamala Harris with war","FACTCHECK,TRUMP/CHARLES,Americas,General News,North America,Government / Politics,US President,United States,US Government News",FALSE
61,https://www.reuters.com/article/factcheck-amendment-translation/fact-check-democrat-proposed-bill-aims-to-expand-translation-of-voting-materials-not-allow-non-citizen-voting-idUSL1N30Y1I7,2022-09-27 15:06:44,Reuters Fact Check,"Fact Check-Democrat-proposed bill aims to expand translation of voting materials, not allow non-citizen voting","FACTCHECK,AMENDMENT/TRANSLATION",Missing context
61,https://www.reuters.com/article/factcheck-china-coup/fact-check-clip-of-nighttime-explosion-at-a-warehouse-was-filmed-in-tianjin-china-in-2015-idUSL1N30X2EQ,2022-09-26 20:33:08,Reuters Fact Check,"Fact Check-Clip of nighttime explosion at a warehouse was filmed in Tianjin, China, in 2015","FACTCHECK,CHINA/COUP,Asia / Pacific,Asia,China (PRC),East Asia,Emerging Market Countries",Miscaptioned
61,https://www.reuters.com/article/fact-check-trump-pera/fact-check-presidential-election-reform-act-would-not-automatically-ban-trump-from-becoming-president-again-idUSL1N30X1WA,2022-09-26 18:41:31,Reuters Fact Check,Fact Check-‘Presidential Election Reform Act’ would not automatically ban Trump from becoming president again,"FACT CHECK,TRUMP/PERA,Americas,General News,North America,Government / Politics,US President,United States,US Government News",Misleading
61,https://www.reuters.com/article/factcheck-brazil-caiman/fact-check-viral-video-does-not-show-crocodiles-invading-a-beach-in-brazil-contrary-to-claims-online-idUSL1N30U2D8,2022-09-23 20:18:38,Reuters Fact Check,"Fact Check-Viral video does not show crocodiles ‘invading’ a beach in Brazil, contrary to claims online ","FACTCHECK,BRAZIL/CAIMAN",Miscaptioned
61,https://www.reuters.com/article/factcheck-finland-russia/fact-check-video-of-queues-at-russia-finland-border-was-taken-more-than-three-weeks-before-vladimir-putins-partial-mobilisation-announcement-idUSL1N30U1HK,2022-09-23 15:59:08,Reuters Fact Check,Fact Check-Video of queues at Russia-Finland border was taken more than three weeks before Vladimir Putin’s partial mobilisation announcement,"FACTCHECK,FINLAND/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,Euro Zone,Finland,North Asia,Nordic States,Russia,Western Europe",Miscaptioned
62,https://www.reuters.com/article/factcheck-zimbabwe-queen/fact-check-photo-does-not-show-zimbabwe-president-emmerson-mnangagwa-driving-bus-to-queen-elizabeth-ii-funeral-idUSL1N30U0DD,2022-09-23 07:49:51,Reuters Fact Check,Fact Check-Photo does not show Zimbabwe President Emmerson Mnangagwa driving bus to Queen Elizabeth II funeral,"FACTCHECK,ZIMBABWE/QUEEN,Africa,East Africa,Emerging Market Countries,Personalities / People,Zimbabwe",Miscaptioned
62,https://www.reuters.com/article/factcheck-russia-putin/fact-check-video-of-man-hiding-in-fridge-was-not-captured-after-putins-announcement-on-military-mobilisation-idUSL1N30U0D9,2022-09-23 07:46:15,Reuters Fact Check,Fact Check-Video of man hiding in fridge was not captured after Putin’s announcement on military mobilisation,"FACTCHECK,RUSSIA/PUTIN,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,North Asia,Russia",Miscaptioned
62,https://www.reuters.com/article/factcheck-orourke-abbott/fact-check-image-purporting-to-show-houston-chronicle-headline-on-beto-orourke-calling-for-fight-with-abbott-is-fabricated-idUSL1N30T2QY,2022-09-22 20:44:58,Reuters Fact Check,Fact Check-Image purporting to show Houston Chronicle headline on Beto O’Rourke calling for fight with Abbott is fabricated,"FACTCHECK,OROURKE/ABBOTT",FALSE
62,https://www.reuters.com/article/factcheck-russia-airlines/fact-check-no-evidence-russian-airlines-were-ordered-to-stop-selling-tickets-to-russian-men-aged-18-to-65-idUSL1N30T1PD,2022-09-22 15:44:11,Reuters Fact Check,Fact Check-No evidence Russian airlines were ordered to stop selling tickets to Russian men aged 18 to 65,"FACTCHECK,RUSSIA/AIRLINES",No evidence
62,https://www.reuters.com/article/factcheck-photoid-biden-obama/fact-check-biden-and-obama-did-win-states-that-required-photo-id-to-vote-idUSL1N30T1I9,2022-09-22 14:32:02,Reuters Fact Check,Fact Check-Biden and Obama did win states that required photo ID to vote,"FACTCHECK,PHOTOID/BIDEN,OBAMA",FALSE
62,https://www.reuters.com/article/factcheck-stpetersburg-protests/fact-check-clip-of-st-petersburg-protest-dates-to-at-least-march-2022-idUSL1N30S1MR,2022-09-21 16:36:49,Reuters Fact Check,Fact Check-Clip of St. Petersburg protest dates to at least March 2022,"FACTCHECK,ST.PETERSBURG/PROTESTS,Conflicts / War / Peace,General News,Civil Unrest",Missing context
62,https://www.reuters.com/article/factcheck-idaho-education/fact-check-idahos-government-is-not-offering-porn-literacy-courses-to-students-idUSL1N30S0XE,2022-09-21 14:03:15,Reuters Fact Check,Fact Check-Idaho’s government is not offering ‘porn literacy’ courses to students,"FACTCHECK,IDAHO/EDUCATION,Americas,Education,General News,North America,Society / Social Issues,United States,Idaho",FALSE
62,https://www.reuters.com/article/factcheck-zimbabwe-britain/fact-check-letter-rejecting-zimbabwean-presidents-alleged-request-to-attend-funeral-of-queen-elizabeth-is-fake-idUSL1N30S0Y1,2022-09-21 12:42:37,Reuters Fact Check,Fact Check-Letter rejecting Zimbabwean president’s alleged request to attend funeral of Queen Elizabeth is fake ,"FACTCHECK,ZIMBABWE/BRITAIN,Africa,East Africa,Emerging Market Countries,Europe,United Kingdom,Western Europe,Zimbabwe", 
62,https://www.reuters.com/article/factcheck-britain-queen/fact-check-video-of-man-demanding-britain-formally-apologise-for-its-part-in-the-slave-trade-was-filmed-in-2007-idUSL1N30S0XJ,2022-09-21 12:35:51,Reuters Fact Check,Fact Check-Video of man demanding Britain formally apologise for its part in the slave trade was filmed in 2007,"FACTCHECK,BRITAIN/QUEEN,Europe,United Kingdom,Personalities / People,Western Europe",Miscaptioned
62,https://www.reuters.com/article/fact-check-mcdonalds-tweet/fact-check-image-purporting-to-show-mcdonalds-tweet-claiming-obesity-does-not-exist-is-fabricated-idUSL1N30R222,2022-09-20 19:17:33,Reuters Fact Check,Fact Check-Image purporting to show McDonald’s tweet claiming obesity does not exist is fabricated,"FACT CHECK,MCDONALDS/TWEET,Arts / Culture / Entertainment,General News,Living / Lifestyle,Social Media,Society / Social Issues,Internet / World Wide Web",FALSE
63,https://www.reuters.com/article/factcheck-trudeau-hashtag/fact-check-fabricated-trudeau-tweet-on-hashtag-opposing-his-leadership-idUSL1N30R21F,2022-09-20 19:10:10,Reuters Fact Check,Fact Check-Fabricated Trudeau tweet on hashtag opposing his leadership,"FACTCHECK,TRUDEAU/HASHTAG,Americas,Canada,General News,North America,Government / Politics",FALSE
63,https://www.reuters.com/article/factcheck-trump-note/fact-check-digitally-altered-image-with-trump-won-2020-written-on-card-atop-queens-coffin-idUSL1N30R20O,2022-09-20 19:00:33,Reuters Fact Check,Fact Check-Digitally altered image with ‘Trump won 2020’ written on card atop Queen’s coffin,"FACTCHECK,TRUMP/NOTE,Americas,General News,North America,Government / Politics,US President,United States,US Government News",FALSE
63,https://www.reuters.com/article/factcheck-biden-london/fact-check-video-of-bidens-london-visit-digitally-altered-to-add-lets-go-brandon-chant-idUSL1N30R1ZL,2022-09-20 18:50:54,Reuters Fact Check,"Fact Check-Video of Biden's London visit digitally altered to add ""Let's Go Brandon!"" chant","FACTCHECK,BIDEN/LONDON",Altered
63,https://www.reuters.com/article/factcheck-britain-royals/fact-check-video-purporting-to-show-naked-man-escaping-buckingham-palace-through-window-is-a-promo-clip-for-television-series-idUSL1N30R1P4,2022-09-20 16:33:02,Reuters Fact Check,Fact Check-Video purporting to show naked man escaping Buckingham Palace through window is a promo clip for television series,"FACTCHECK,BRITAIN/ROYALS,Celebrities,Arts / Culture / Entertainment,Europe,United Kingdom,General News,Personalities / People,Western Europe",Missing context
63,https://www.reuters.com/article/factcheck-ivermectin-covidmortality/fact-check-gaps-in-study-claiming-that-ivermectin-reduces-risk-of-covid-19-death-by-92-idUSL1N30K205,2022-09-20 14:40:21,Reuters Fact Check,Fact Check-Gaps in study claiming that ivermectin reduces risk of COVID-19 death by 92%,"FACTCHECK,IVERMECTIN/COVIDMORTALITY",Misleading
63,https://www.reuters.com/article/factcheck-fetterman-event/fact-check-claims-that-fetterman-apologized-to-supporters-after-campaign-event-were-posted-by-a-twitter-account-impersonating-buzzfeed-idUSL1N30Q1KH,2022-09-19 16:53:41,Reuters Fact Check,Fact Check-Claims that Fetterman apologized to supporters after campaign event were posted by a Twitter account impersonating BuzzFeed,"FACTCHECK,FETTERMAN/EVENT",FALSE
63,https://www.reuters.com/article/factcheck-covidvaccine-nejm-study/fact-check-vaccine-effectiveness-study-does-not-show-negative-immunity-or-harm-to-the-immune-system-idUSL1N30N1GB,2022-09-19 16:49:09,Reuters Fact Check,Fact Check-Vaccine-effectiveness study does not show ‘negative immunity’ or harm to the immune system,"FACTCHECK,COVIDVACCINE/NEJM,STUDY",FALSE
63,https://www.reuters.com/article/fact-check-hanks-trump/fact-check-image-of-tom-hanks-wearing-anti-trump-t-shirt-is-digitally-altered-idUSL1N30N1RD,2022-09-16 17:46:12,Reuters Fact Check,Fact Check-Image of Tom Hanks wearing anti-Trump t-shirt is digitally altered,"FACT CHECK,HANKS/TRUMP,Americas,General News,North America,Government / Politics,US President,United States,US Government News",Altered
63,https://www.reuters.com/article/fact-check-atlantic-bush/fact-check-image-purporting-to-show-the-atlantic-headline-reading-soft-bigotry-of-bush-did-9-11-is-fabricated-idUSL1N30N1QI,2022-09-16 17:23:52,Reuters Fact Check,Fact Check-Image purporting to show The Atlantic headline reading ‘Soft Bigotry of Bush did 9/11’ is fabricated,"FACT CHECK,ATLANTIC/BUSH",FALSE
63,https://www.reuters.com/article/factcheck-cancer-heal/fact-check-cancerous-tumours-are-not-the-bodys-attempt-to-heal-itself-idUSL1N30N0S1,2022-09-16 11:09:04,Reuters Fact Check,Fact Check-Cancerous tumours are not the body’s attempt to heal itself,"FACTCHECK,CANCER/HEAL,Cancer,General News,Health / Medicine,Human Diseases / Conditions",FALSE
64,https://www.reuters.com/article/factcheck-tradeunions-ban/fact-check-screenshot-of-uk-government-proposal-to-ban-trade-unions-is-a-fake-idUSL1N30N0NN,2022-09-16 10:03:18,Reuters Fact Check,Fact Check-Screenshot of UK government proposal to ban trade unions is a fake,"FACTCHECK,TRADEUNIONS/BAN",FALSE
64,https://www.reuters.com/article/factcheck-bbc-ghana/fact-check-bbc-africa-did-not-say-ghanas-universities-will-shut-down-in-honour-of-queen-elizabeth-idUSL1N30M1SV,2022-09-15 15:50:42,Reuters Fact Check,Fact Check-BBC Africa did not say Ghana’s universities will shut down in honour of Queen Elizabeth,"FACTCHECK,BBC/GHANA,Africa,Emerging Market Countries,Ghana,West Africa",FALSE
64,https://www.reuters.com/article/factcheck-cnn-climatechange/fact-check-cnn-did-not-publish-headline-suggesting-climate-change-is-seasonal-idUSL1N30M1RA,2022-09-15 15:32:37,Reuters Fact Check,Fact Check- CNN did not publish headline suggesting climate change is seasonal,"FACTCHECK,CNN/CLIMATECHANGE",Altered
64,https://www.reuters.com/article/factcheck-funerals-queen/fact-check-private-funerals-can-still-go-ahead-on-day-of-queens-funeral-idUSL1N30M1PJ,2022-09-15 15:30:24,Reuters Fact Check,Fact Check-Private funerals can still go ahead on day of queen’s funeral,"FACTCHECK,FUNERALS/QUEEN,Personalities / People",Misleading
64,https://www.reuters.com/article/factcheck-belgorod-fuel/fact-check-clip-of-fire-at-depot-was-not-filmed-this-month-in-belgorod-russia-idUSL1N30M0T2,2022-09-15 11:28:43,Reuters Fact Check,"Fact Check-Clip of fire at depot was not filmed this month in Belgorod, Russia","FACTCHECK,BELGOROD/FUEL",Miscaptioned
64,https://www.reuters.com/article/factcheck-germany-vaccines/fact-check-germany-has-not-halted-administration-of-all-covid-19-vaccines-idUSL1N30M0SH,2022-09-15 11:17:49,Reuters Fact Check,Fact Check-Germany has not halted administration of all COVID-19 vaccines,"FACTCHECK,GERMANY/VACCINES,Central / Eastern Europe,Germany,Europe,Euro Zone,Western Europe",FALSE
64,https://www.reuters.com/article/factcheck-meghan-diana/fact-check-photo-shows-duchess-meghan-on-remembrance-sunday-in-2019-not-during-public-appearance-after-queen-elizabeths-death-idUSL1N30L1FJ,2022-09-14 14:22:02,Reuters Fact Check,"Fact Check-Photo shows Duchess Meghan on Remembrance Sunday in 2019, not during public appearance after Queen Elizabeth’s death ","FACTCHECK,MEGHAN/DIANA",Miscaptioned
64,https://www.reuters.com/article/factcheck-nintendo-satire/fact-check-viral-photo-of-nintendo-console-displaying-message-about-period-of-national-mourning-was-created-by-a-twitter-user-as-satire-idUSL1N30L1EO,2022-09-14 14:17:01,Reuters Fact Check,Fact Check-Viral photo of Nintendo console displaying message about period of national mourning was created by a Twitter user as satire,"FACTCHECK,NINTENDO/SATIRE",Satire
64,https://www.reuters.com/article/factcheck-britain-queen/fact-check-wetherspoons-poster-banning-sale-of-condoms-during-royal-period-of-mourning-is-fake-idUSL1N30L174,2022-09-14 13:20:02,Reuters Fact Check,Fact Check-Wetherspoons poster banning sale of condoms during ‘royal period of mourning’ is fake,"FACTCHECK,BRITAIN/QUEEN,Europe,United Kingdom,Personalities / People,Western Europe",FALSE
64,https://www.reuters.com/article/factcheck-papua-quake/fact-check-video-does-not-show-impact-of-this-months-papua-new-guinea-earthquake-idUSL1N30K1LF,2022-09-13 16:17:53,Reuters Fact Check,Fact Check-Video does not show impact of this month’s Papua New Guinea earthquake,"FACTCHECK,PAPUA/QUAKE,Asia / Pacific,Disasters / Accidents,General News,Pacific Islands,Papua New Guinea,Earthquakes",Miscaptioned
65,https://www.reuters.com/article/factcheck-brexit-newspaper/fact-check-daily-mail-did-not-run-front-page-on-brexit-backers-manipulating-voters-idUSL1N30K1K7,2022-09-13 16:08:14,Reuters Fact Check,Fact Check-Daily Mail did not run front page on Brexit backers ‘manipulating voters',"FACTCHECK,BREXIT/NEWSPAPER",False/digitally altered
65,https://www.reuters.com/article/factcheck-trump-queen/fact-check-no-evidence-trump-claimed-queen-elizabeth-knighted-him-in-private-idUSL1N30K1HN,2022-09-13 15:36:36,Reuters Fact Check,Fact Check-No evidence Trump claimed Queen Elizabeth knighted him in private,"FACTCHECK,TRUMP/QUEEN",FALSE
